Year,State,County,Week,Arbovirus,CorvidsReported,CorvidsTested,OtherReported,OtherTested
2002,CT,09015,26,WNV,1,0,1,0
2002,CT,09015,27,WNV,0,1,1,0
2002,CT,09015,28,WNV,0,0,1,0
2002,CT,09015,30,WNV,0,0,1,0
2002,CT,09015,31,WNV,0,0,1,0
2002,CT,09015,32,WNV,1,0,1,0
2002,CT,09015,35,WNV,1,3,1,2
2002,CT,09015,36,WNV,0,1,1,0
2002,CT,09015,37,WNV,1,0,1,0
2002,CT,09015,38,WNV,2,0,3,0
2002,CT,09015,39,WNV,0,0,2,0
2002,CT,09015,40,WNV,1,2,1,0
2002,CT,09015,41,WNV,0,3,0,0
2002,CT,09015,43,WNV,0,2,0,0
2002,MA,25001,15,WNV,0,0,1,0
2002,MA,25001,16,WNV,0,0,1,0
2002,MA,25001,21,WNV,0,0,1,0
2002,MA,25001,22,WNV,7,3,4,0
2002,MA,25001,23,WNV,4,0,4,0
2002,MA,25001,24,WNV,2,0,2,0
2002,MA,25001,25,WNV,3,0,6,0
2002,MA,25001,26,WNV,4,1,9,0
2002,MA,25001,27,WNV,4,2,11,1
2002,MA,25001,28,WNV,3,2,5,1
2002,MA,25001,29,WNV,1,1,14,0
2002,MA,25001,30,WNV,3,2,15,0
2002,MA,25001,31,WNV,1,0,6,0
2002,MA,25001,32,WNV,3,1,17,1
2002,MA,25001,33,WNV,9,1,36,1
2002,MA,25001,34,WNV,6,1,29,0
2002,MA,25001,35,WNV,4,3,20,2
2002,MA,25001,36,WNV,11,1,16,0
2002,MA,25001,37,WNV,3,2,16,2
2002,MA,25001,38,WNV,4,1,9,0
2002,MA,25001,39,WNV,2,2,5,0
2002,MA,25001,40,WNV,4,2,6,1
2002,MA,25001,41,WNV,6,0,3,0
2002,MA,25001,42,WNV,1,0,1,0
2002,MA,25001,43,WNV,2,0,0,0
2002,MA,25001,44,WNV,1,0,1,0
2002,MA,25003,4,WNV,0,0,2,0
2002,MA,25003,5,WNV,0,0,3,2
2002,MA,25003,20,WNV,1,0,0,0
2002,MA,25003,21,WNV,2,0,0,0
2002,MA,25003,22,WNV,2,1,1,0
2002,MA,25003,23,WNV,1,0,1,0
2002,MA,25003,24,WNV,0,0,2,0
2002,MA,25003,25,WNV,2,1,0,0
2002,MA,25003,26,WNV,0,0,3,0
2002,MA,25003,27,WNV,1,0,2,0
2002,MA,25003,28,WNV,2,0,2,0
2002,MA,25003,29,WNV,1,0,0,0
2002,MA,25003,30,WNV,3,0,1,0
2002,MA,25003,31,WNV,3,0,2,0
2002,MA,25003,32,WNV,2,1,1,0
2002,MA,25003,33,WNV,3,1,12,1
2002,MA,25003,34,WNV,1,0,8,1
2002,MA,25003,35,WNV,4,2,3,0
2002,MA,25003,36,WNV,2,0,5,0
2002,MA,25003,37,WNV,6,2,10,0
2002,MA,25003,38,WNV,4,2,9,0
2002,MA,25003,39,WNV,1,0,8,0
2002,MA,25003,40,WNV,1,1,4,0
2002,MA,25003,41,WNV,1,0,0,0
2002,MA,25003,42,WNV,1,0,1,0
2002,MA,25003,44,WNV,0,0,2,0
2002,MA,25005,15,WNV,0,0,1,1
2002,MA,25005,18,WNV,0,0,1,0
2002,MA,25005,19,WNV,0,0,2,0
2002,MA,25005,20,WNV,0,0,4,0
2002,MA,25005,21,WNV,0,0,8,0
2002,MA,25005,22,WNV,0,0,19,0
2002,MA,25005,23,WNV,0,0,19,0
2002,MA,25005,24,WNV,2,0,9,0
2002,MA,25005,25,WNV,2,0,38,2
2002,MA,25005,26,WNV,0,0,15,0
2002,MA,25005,27,WNV,1,0,13,0
2002,MA,25005,28,WNV,1,0,22,0
2002,MA,25005,29,WNV,3,0,29,0
2002,MA,25005,30,WNV,2,1,28,1
2002,MA,25005,31,WNV,0,0,22,0
2002,MA,25005,32,WNV,1,0,28,0
2002,MA,25005,33,WNV,1,0,31,0
2002,MA,25005,34,WNV,1,0,27,0
2002,MA,25005,35,WNV,4,0,15,1
2002,MA,25005,36,WNV,5,4,16,0
2002,MA,25005,37,WNV,4,0,20,0
2002,MA,25005,38,WNV,1,0,10,1
2002,MA,25005,39,WNV,0,0,23,0
2002,MA,25005,40,WNV,1,0,6,1
2002,MA,25005,41,WNV,1,0,5,1
2002,MA,25005,42,WNV,0,0,2,0
2002,MA,25005,43,WNV,0,0,2,0
2002,MA,25007,22,WNV,1,0,0,0
2002,MA,25007,24,WNV,1,0,0,0
2002,MA,25007,25,WNV,1,0,0,0
2002,MA,25007,28,WNV,0,0,1,0
2002,MA,25007,29,WNV,3,0,1,0
2002,MA,25007,30,WNV,3,1,3,0
2002,MA,25007,31,WNV,1,1,1,0
2002,MA,25007,32,WNV,4,1,8,0
2002,MA,25007,33,WNV,8,3,4,1
2002,MA,25007,34,WNV,3,0,1,0
2002,MA,25007,35,WNV,3,0,2,0
2002,MA,25007,36,WNV,4,0,1,0
2002,MA,25007,37,WNV,4,0,2,0
2002,MA,25007,38,WNV,1,0,0,0
2002,MA,25007,39,WNV,5,0,0,0
2002,MA,25007,40,WNV,2,0,0,0
2002,MA,25007,41,WNV,1,0,0,0
2002,MA,25007,42,WNV,2,0,0,0
2002,MA,25007,43,WNV,0,0,2,0
2002,MA,25007,44,WNV,1,0,0,0
2002,MA,25009,8,WNV,0,0,1,0
2002,MA,25009,12,WNV,0,0,10,0
2002,MA,25009,16,WNV,1,0,0,0
2002,MA,25009,17,WNV,1,0,0,0
2002,MA,25009,18,WNV,3,0,0,0
2002,MA,25009,19,WNV,0,0,1,0
2002,MA,25009,20,WNV,1,0,12,0
2002,MA,25009,21,WNV,10,3,12,0
2002,MA,25009,22,WNV,4,0,46,1
2002,MA,25009,23,WNV,6,1,39,0
2002,MA,25009,24,WNV,9,2,20,0
2002,MA,25009,25,WNV,9,2,18,0
2002,MA,25009,26,WNV,6,3,19,1
2002,MA,25009,27,WNV,6,2,14,0
2002,MA,25009,28,WNV,7,1,35,1
2002,MA,25009,29,WNV,14,5,44,0
2002,MA,25009,30,WNV,6,1,29,1
2002,MA,25009,31,WNV,9,3,30,1
2002,MA,25009,32,WNV,17,8,49,1
2002,MA,25009,33,WNV,21,5,66,3
2002,MA,25009,34,WNV,26,9,44,1
2002,MA,25009,35,WNV,81,21,23,1
2002,MA,25009,36,WNV,115,16,34,3
2002,MA,25009,37,WNV,71,4,34,1
2002,MA,25009,38,WNV,46,7,20,0
2002,MA,25009,39,WNV,23,0,17,0
2002,MA,25009,40,WNV,31,4,22,0
2002,MA,25009,41,WNV,15,1,4,0
2002,MA,25009,42,WNV,7,0,3,0
2002,MA,25009,43,WNV,2,1,3,0
2002,MA,25009,44,WNV,1,0,1,0
2002,MA,25009,45,WNV,1,0,1,0
2002,MA,25011,17,WNV,0,0,2,0
2002,MA,25011,19,WNV,1,0,0,0
2002,MA,25011,23,WNV,0,0,1,0
2002,MA,25011,26,WNV,1,0,2,0
2002,MA,25011,28,WNV,0,0,2,0
2002,MA,25011,29,WNV,1,0,2,0
2002,MA,25011,30,WNV,0,0,1,0
2002,MA,25011,31,WNV,0,0,2,0
2002,MA,25011,32,WNV,2,1,4,0
2002,MA,25011,33,WNV,2,1,4,0
2002,MA,25011,34,WNV,0,0,5,0
2002,MA,25011,35,WNV,3,2,5,0
2002,MA,25011,36,WNV,7,0,1,0
2002,MA,25011,37,WNV,1,0,7,0
2002,MA,25011,38,WNV,0,0,4,0
2002,MA,25011,39,WNV,1,0,0,0
2002,MA,25011,40,WNV,1,0,1,0
2002,MA,25011,41,WNV,1,0,0,0
2002,MA,25011,42,WNV,1,1,3,0
2002,MA,25011,43,WNV,1,0,1,0
2002,MA,25011,44,WNV,0,0,1,0
2002,MA,25013,11,WNV,0,0,1,0
2002,MA,25013,16,WNV,0,0,1,0
2002,MA,25013,19,WNV,1,0,0,0
2002,MA,25013,20,WNV,0,0,5,0
2002,MA,25013,21,WNV,13,0,13,0
2002,MA,25013,22,WNV,3,1,17,0
2002,MA,25013,23,WNV,3,0,7,0
2002,MA,25013,24,WNV,3,0,12,0
2002,MA,25013,25,WNV,5,1,13,0
2002,MA,25013,26,WNV,2,0,8,0
2002,MA,25013,27,WNV,4,1,18,0
2002,MA,25013,28,WNV,9,2,32,3
2002,MA,25013,29,WNV,6,1,48,1
2002,MA,25013,30,WNV,12,3,13,0
2002,MA,25013,31,WNV,3,0,25,0
2002,MA,25013,32,WNV,19,1,34,0
2002,MA,25013,33,WNV,43,9,68,0
2002,MA,25013,34,WNV,43,7,65,4
2002,MA,25013,35,WNV,83,18,53,5
2002,MA,25013,36,WNV,97,12,48,1
2002,MA,25013,37,WNV,34,1,40,1
2002,MA,25013,38,WNV,28,0,21,0
2002,MA,25013,39,WNV,15,0,24,0
2002,MA,25013,40,WNV,27,5,19,0
2002,MA,25013,41,WNV,12,0,5,0
2002,MA,25013,42,WNV,4,1,7,0
2002,MA,25013,43,WNV,4,0,1,0
2002,MA,25013,44,WNV,0,0,1,0
2002,MA,25013,45,WNV,0,0,1,0
2002,MA,25015,19,WNV,0,0,2,0
2002,MA,25015,20,WNV,0,0,3,0
2002,MA,25015,21,WNV,0,0,5,0
2002,MA,25015,22,WNV,0,0,3,0
2002,MA,25015,23,WNV,2,0,2,0
2002,MA,25015,24,WNV,0,0,1,0
2002,MA,25015,25,WNV,0,0,7,0
2002,MA,25015,26,WNV,1,1,3,0
2002,MA,25015,27,WNV,2,0,3,0
2002,MA,25015,28,WNV,0,0,4,1
2002,MA,25015,29,WNV,0,0,5,0
2002,MA,25015,30,WNV,1,0,9,1
2002,MA,25015,31,WNV,0,0,3,0
2002,MA,25015,32,WNV,3,1,12,0
2002,MA,25015,33,WNV,3,1,47,2
2002,MA,25015,34,WNV,19,7,26,1
2002,MA,25015,35,WNV,19,4,23,0
2002,MA,25015,36,WNV,18,2,21,0
2002,MA,25015,37,WNV,9,0,11,1
2002,MA,25015,38,WNV,6,1,13,0
2002,MA,25015,39,WNV,9,2,11,0
2002,MA,25015,40,WNV,10,4,7,1
2002,MA,25015,41,WNV,7,4,5,0
2002,MA,25015,42,WNV,0,0,7,0
2002,MA,25015,43,WNV,1,0,4,0
2002,MA,25015,44,WNV,0,0,1,0
2002,MA,25015,45,WNV,0,0,1,0
2002,MA,25017,14,WNV,1,0,0,0
2002,MA,25017,16,WNV,1,0,1,0
2002,MA,25017,17,WNV,1,1,1,0
2002,MA,25017,18,WNV,1,1,2,0
2002,MA,25017,19,WNV,1,0,6,0
2002,MA,25017,20,WNV,7,1,25,0
2002,MA,25017,21,WNV,8,3,38,1
2002,MA,25017,22,WNV,11,3,53,3
2002,MA,25017,23,WNV,12,2,74,2
2002,MA,25017,24,WNV,20,4,80,0
2002,MA,25017,25,WNV,12,3,101,2
2002,MA,25017,26,WNV,12,1,81,2
2002,MA,25017,27,WNV,18,3,67,1
2002,MA,25017,28,WNV,32,7,104,7
2002,MA,25017,29,WNV,41,5,118,6
2002,MA,25017,30,WNV,18,3,72,7
2002,MA,25017,31,WNV,33,12,82,6
2002,MA,25017,32,WNV,64,23,95,4
2002,MA,25017,33,WNV,133,21,221,9
2002,MA,25017,34,WNV,147,35,130,4
2002,MA,25017,35,WNV,155,53,120,8
2002,MA,25017,36,WNV,147,22,88,3
2002,MA,25017,37,WNV,92,6,117,1
2002,MA,25017,38,WNV,51,0,74,2
2002,MA,25017,39,WNV,43,3,48,0
2002,MA,25017,40,WNV,31,1,37,1
2002,MA,25017,41,WNV,11,2,28,1
2002,MA,25017,42,WNV,4,0,13,0
2002,MA,25017,43,WNV,7,0,16,0
2002,MA,25017,44,WNV,3,0,8,0
2002,MA,25017,45,WNV,0,0,2,0
2002,MA,25017,46,WNV,0,0,7,0
2002,MA,25019,21,WNV,1,0,2,0
2002,MA,25019,22,WNV,0,0,1,0
2002,MA,25019,34,WNV,2,0,0,0
2002,MA,25019,37,WNV,1,1,0,0
2002,MA,25019,38,WNV,2,0,0,0
2002,MA,25019,40,WNV,1,0,0,0
2002,MA,25021,16,WNV,1,0,0,0
2002,MA,25021,17,WNV,0,0,2,0
2002,MA,25021,18,WNV,1,0,0,0
2002,MA,25021,19,WNV,1,0,2,0
2002,MA,25021,20,WNV,6,0,2,0
2002,MA,25021,21,WNV,10,1,23,0
2002,MA,25021,22,WNV,13,2,19,0
2002,MA,25021,23,WNV,8,2,18,0
2002,MA,25021,24,WNV,5,2,36,0
2002,MA,25021,25,WNV,11,2,33,0
2002,MA,25021,26,WNV,5,0,48,0
2002,MA,25021,27,WNV,7,0,46,0
2002,MA,25021,28,WNV,5,0,56,2
2002,MA,25021,29,WNV,8,1,49,2
2002,MA,25021,30,WNV,6,1,40,2
2002,MA,25021,31,WNV,5,0,32,0
2002,MA,25021,32,WNV,22,3,65,2
2002,MA,25021,33,WNV,32,9,48,3
2002,MA,25021,34,WNV,34,15,51,3
2002,MA,25021,35,WNV,42,5,47,1
2002,MA,25021,36,WNV,43,6,44,1
2002,MA,25021,37,WNV,54,12,37,2
2002,MA,25021,38,WNV,24,5,30,2
2002,MA,25021,39,WNV,34,7,23,1
2002,MA,25021,40,WNV,13,0,17,1
2002,MA,25021,41,WNV,10,0,4,0
2002,MA,25021,42,WNV,6,1,10,1
2002,MA,25021,43,WNV,2,0,0,0
2002,MA,25021,47,WNV,1,1,0,0
2002,MA,25023,10,WNV,0,0,1,0
2002,MA,25023,11,WNV,0,0,1,0
2002,MA,25023,13,WNV,0,0,1,0
2002,MA,25023,14,WNV,0,0,2,0
2002,MA,25023,15,WNV,0,0,1,1
2002,MA,25023,16,WNV,0,0,1,0
2002,MA,25023,19,WNV,0,0,1,0
2002,MA,25023,20,WNV,1,0,2,0
2002,MA,25023,21,WNV,2,0,31,0
2002,MA,25023,22,WNV,3,0,22,1
2002,MA,25023,23,WNV,6,1,27,3
2002,MA,25023,24,WNV,7,0,11,0
2002,MA,25023,25,WNV,3,0,25,0
2002,MA,25023,26,WNV,3,0,24,0
2002,MA,25023,27,WNV,6,1,24,1
2002,MA,25023,28,WNV,2,0,21,0
2002,MA,25023,29,WNV,4,0,24,1
2002,MA,25023,30,WNV,0,0,25,0
2002,MA,25023,31,WNV,3,1,15,0
2002,MA,25023,32,WNV,1,0,35,0
2002,MA,25023,33,WNV,4,0,34,2
2002,MA,25023,34,WNV,2,0,41,1
2002,MA,25023,35,WNV,2,0,20,1
2002,MA,25023,36,WNV,3,0,10,0
2002,MA,25023,37,WNV,2,0,21,0
2002,MA,25023,38,WNV,3,0,13,0
2002,MA,25023,39,WNV,3,0,13,1
2002,MA,25023,40,WNV,1,0,13,0
2002,MA,25023,41,WNV,1,0,8,0
2002,MA,25023,42,WNV,0,0,2,0
2002,MA,25023,43,WNV,0,0,3,0
2002,MA,25023,44,WNV,0,0,3,0
2002,MA,25023,45,WNV,0,0,1,0
2002,MA,25025,12,WNV,1,0,0,0
2002,MA,25025,15,WNV,0,0,1,0
2002,MA,25025,16,WNV,1,0,2,1
2002,MA,25025,17,WNV,0,0,1,1
2002,MA,25025,20,WNV,0,0,9,0
2002,MA,25025,21,WNV,0,0,19,0
2002,MA,25025,22,WNV,5,3,19,0
2002,MA,25025,23,WNV,7,2,8,0
2002,MA,25025,24,WNV,2,2,6,0
2002,MA,25025,25,WNV,1,0,10,2
2002,MA,25025,26,WNV,2,1,6,1
2002,MA,25025,27,WNV,2,0,14,0
2002,MA,25025,28,WNV,6,2,8,0
2002,MA,25025,29,WNV,7,0,17,1
2002,MA,25025,30,WNV,9,2,2,0
2002,MA,25025,31,WNV,5,3,8,0
2002,MA,25025,32,WNV,12,4,24,0
2002,MA,25025,33,WNV,24,5,23,1
2002,MA,25025,34,WNV,25,11,27,1
2002,MA,25025,35,WNV,67,22,17,3
2002,MA,25025,36,WNV,72,10,41,6
2002,MA,25025,37,WNV,30,0,28,0
2002,MA,25025,38,WNV,19,0,11,0
2002,MA,25025,39,WNV,26,0,11,1
2002,MA,25025,40,WNV,20,0,7,0
2002,MA,25025,41,WNV,1,0,10,1
2002,MA,25025,42,WNV,3,0,4,0
2002,MA,25025,43,WNV,2,0,0,0
2002,MA,25025,44,WNV,0,0,2,0
2002,MA,25025,45,WNV,0,0,2,0
2002,MA,25025,46,WNV,0,0,10,0
2002,MA,25027,14,WNV,0,0,1,1
2002,MA,25027,16,WNV,2,0,0,0
2002,MA,25027,17,WNV,1,0,0,0
2002,MA,25027,18,WNV,1,0,0,0
2002,MA,25027,20,WNV,1,0,3,0
2002,MA,25027,21,WNV,0,0,18,0
2002,MA,25027,22,WNV,4,1,14,0
2002,MA,25027,23,WNV,5,2,15,0
2002,MA,25027,24,WNV,3,1,17,0
2002,MA,25027,25,WNV,9,1,13,0
2002,MA,25027,26,WNV,4,0,11,0
2002,MA,25027,27,WNV,4,0,17,0
2002,MA,25027,28,WNV,8,1,12,0
2002,MA,25027,29,WNV,10,0,23,2
2002,MA,25027,30,WNV,4,0,21,1
2002,MA,25027,31,WNV,8,2,20,1
2002,MA,25027,32,WNV,19,4,49,2
2002,MA,25027,33,WNV,34,8,66,3
2002,MA,25027,34,WNV,62,10,56,2
2002,MA,25027,35,WNV,40,2,26,1
2002,MA,25027,36,WNV,42,2,43,0
2002,MA,25027,37,WNV,30,6,43,2
2002,MA,25027,38,WNV,22,3,30,0
2002,MA,25027,39,WNV,19,2,19,2
2002,MA,25027,40,WNV,12,4,26,2
2002,MA,25027,41,WNV,13,2,18,0
2002,MA,25027,42,WNV,3,0,12,0
2002,MA,25027,43,WNV,2,1,7,0
2002,MA,25027,44,WNV,1,1,4,0
2002,MA,25027,46,WNV,2,0,2,0
2002,ME,23001,19,WNV,1,0,0,0
2002,ME,23001,20,WNV,1,0,0,0
2002,ME,23001,21,WNV,1,0,6,0
2002,ME,23001,22,WNV,1,0,1,0
2002,ME,23001,23,WNV,2,1,2,1
2002,ME,23001,24,WNV,0,0,7,4
2002,ME,23001,25,WNV,1,1,4,2
2002,ME,23001,26,WNV,0,0,3,1
2002,ME,23001,27,WNV,1,0,1,1
2002,ME,23001,28,WNV,2,0,3,3
2002,ME,23001,29,WNV,1,1,8,5
2002,ME,23001,30,WNV,2,1,3,1
2002,ME,23001,31,WNV,0,0,2,1
2002,ME,23001,32,WNV,2,0,8,1
2002,ME,23001,33,WNV,1,0,4,1
2002,ME,23001,34,WNV,4,1,20,3
2002,ME,23001,35,WNV,4,2,22,3
2002,ME,23001,36,WNV,1,0,3,1
2002,ME,23001,37,WNV,5,3,27,11
2002,ME,23001,38,WNV,6,3,23,6
2002,ME,23001,39,WNV,5,0,15,1
2002,ME,23001,40,WNV,4,1,7,0
2002,ME,23001,41,WNV,4,1,2,0
2002,ME,23001,42,WNV,0,0,3,0
2002,ME,23001,43,WNV,0,0,3,0
2002,ME,23003,21,WNV,2,0,4,0
2002,ME,23003,22,WNV,0,0,1,0
2002,ME,23003,23,WNV,1,1,1,0
2002,ME,23003,24,WNV,1,1,0,0
2002,ME,23003,26,WNV,2,0,1,0
2002,ME,23003,28,WNV,5,2,1,0
2002,ME,23003,29,WNV,1,0,0,0
2002,ME,23003,30,WNV,2,0,1,1
2002,ME,23003,31,WNV,3,2,3,2
2002,ME,23003,32,WNV,4,1,10,2
2002,ME,23003,33,WNV,2,0,2,0
2002,ME,23003,34,WNV,1,0,7,0
2002,ME,23003,35,WNV,3,1,3,0
2002,ME,23003,36,WNV,0,0,1,0
2002,ME,23003,37,WNV,0,0,5,2
2002,ME,23003,38,WNV,1,0,5,2
2002,ME,23003,39,WNV,0,0,2,0
2002,ME,23003,40,WNV,0,0,3,0
2002,ME,23003,41,WNV,1,0,2,0
2002,ME,23003,42,WNV,0,0,1,0
2002,ME,23005,13,WNV,0,0,1,0
2002,ME,23005,16,WNV,1,0,0,0
2002,ME,23005,18,WNV,1,0,0,0
2002,ME,23005,20,WNV,1,0,11,0
2002,ME,23005,21,WNV,5,0,25,0
2002,ME,23005,22,WNV,4,1,9,0
2002,ME,23005,23,WNV,7,2,4,1
2002,ME,23005,24,WNV,2,1,5,2
2002,ME,23005,25,WNV,3,2,9,5
2002,ME,23005,26,WNV,2,2,6,4
2002,ME,23005,27,WNV,1,0,2,1
2002,ME,23005,28,WNV,3,0,15,3
2002,ME,23005,29,WNV,0,0,10,4
2002,ME,23005,30,WNV,2,1,7,4
2002,ME,23005,31,WNV,6,2,20,7
2002,ME,23005,32,WNV,13,3,50,1
2002,ME,23005,33,WNV,8,3,16,5
2002,ME,23005,34,WNV,17,6,41,4
2002,ME,23005,35,WNV,20,12,58,13
2002,ME,23005,36,WNV,12,4,19,5
2002,ME,23005,37,WNV,23,5,49,12
2002,ME,23005,38,WNV,10,4,48,13
2002,ME,23005,39,WNV,7,4,21,3
2002,ME,23005,40,WNV,19,8,29,1
2002,ME,23005,41,WNV,10,4,10,1
2002,ME,23005,42,WNV,3,0,15,0
2002,ME,23005,43,WNV,0,0,3,0
2002,ME,23007,21,WNV,0,0,2,0
2002,ME,23007,22,WNV,0,0,1,0
2002,ME,23007,23,WNV,0,0,1,1
2002,ME,23007,24,WNV,0,0,4,4
2002,ME,23007,25,WNV,1,1,2,1
2002,ME,23007,28,WNV,1,1,1,0
2002,ME,23007,29,WNV,0,0,1,1
2002,ME,23007,30,WNV,0,0,2,1
2002,ME,23007,31,WNV,0,0,1,0
2002,ME,23007,32,WNV,1,0,7,1
2002,ME,23007,33,WNV,0,0,3,0
2002,ME,23007,34,WNV,1,1,6,1
2002,ME,23007,35,WNV,0,0,2,0
2002,ME,23007,37,WNV,1,0,6,1
2002,ME,23007,39,WNV,0,0,3,0
2002,ME,23007,40,WNV,0,0,1,0
2002,ME,23009,21,WNV,2,0,0,0
2002,ME,23009,22,WNV,1,0,1,0
2002,ME,23009,23,WNV,0,0,2,0
2002,ME,23009,25,WNV,1,1,0,0
2002,ME,23009,27,WNV,0,0,2,1
2002,ME,23009,28,WNV,1,1,1,0
2002,ME,23009,29,WNV,0,0,2,1
2002,ME,23009,30,WNV,0,0,1,1
2002,ME,23009,31,WNV,0,0,1,0
2002,ME,23009,32,WNV,3,1,20,1
2002,ME,23009,33,WNV,0,0,5,0
2002,ME,23009,34,WNV,2,1,20,2
2002,ME,23009,35,WNV,1,1,19,0
2002,ME,23009,36,WNV,1,0,2,0
2002,ME,23009,37,WNV,0,0,5,1
2002,ME,23009,38,WNV,1,1,15,2
2002,ME,23009,39,WNV,1,0,2,0
2002,ME,23009,40,WNV,0,0,2,0
2002,ME,23009,41,WNV,0,0,4,0
2002,ME,23009,42,WNV,0,0,1,0
2002,ME,23011,15,WNV,1,0,0,0
2002,ME,23011,16,WNV,1,0,0,0
2002,ME,23011,20,WNV,0,0,5,0
2002,ME,23011,21,WNV,0,0,15,0
2002,ME,23011,22,WNV,3,0,11,1
2002,ME,23011,23,WNV,2,0,4,1
2002,ME,23011,24,WNV,2,0,4,0
2002,ME,23011,25,WNV,1,0,3,1
2002,ME,23011,26,WNV,3,1,1,1
2002,ME,23011,27,WNV,0,0,3,2
2002,ME,23011,28,WNV,0,0,12,7
2002,ME,23011,29,WNV,1,1,7,1
2002,ME,23011,30,WNV,1,0,2,0
2002,ME,23011,31,WNV,1,0,8,2
2002,ME,23011,32,WNV,3,0,25,3
2002,ME,23011,33,WNV,1,0,5,1
2002,ME,23011,34,WNV,3,0,10,1
2002,ME,23011,35,WNV,2,0,18,1
2002,ME,23011,36,WNV,1,0,7,2
2002,ME,23011,37,WNV,2,0,19,3
2002,ME,23011,38,WNV,0,0,18,6
2002,ME,23011,39,WNV,0,0,6,0
2002,ME,23011,40,WNV,2,0,6,0
2002,ME,23011,41,WNV,2,0,2,0
2002,ME,23011,42,WNV,1,0,1,0
2002,ME,23011,43,WNV,0,0,1,0
2002,ME,23013,20,WNV,0,0,2,0
2002,ME,23013,21,WNV,2,0,2,0
2002,ME,23013,22,WNV,0,0,1,0
2002,ME,23013,23,WNV,2,0,0,0
2002,ME,23013,24,WNV,0,0,1,1
2002,ME,23013,25,WNV,0,0,1,0
2002,ME,23013,26,WNV,1,0,0,0
2002,ME,23013,29,WNV,0,0,1,1
2002,ME,23013,30,WNV,0,0,2,1
2002,ME,23013,31,WNV,1,0,2,0
2002,ME,23013,32,WNV,0,0,7,1
2002,ME,23013,33,WNV,2,0,2,1
2002,ME,23013,34,WNV,1,0,3,0
2002,ME,23013,35,WNV,1,1,2,0
2002,ME,23013,36,WNV,1,0,0,0
2002,ME,23013,37,WNV,1,0,4,1
2002,ME,23013,38,WNV,0,0,6,1
2002,ME,23013,39,WNV,0,0,1,0
2002,ME,23013,40,WNV,0,0,3,0
2002,ME,23013,41,WNV,2,1,2,0
2002,ME,23013,42,WNV,1,0,1,0
2002,ME,23015,20,WNV,0,0,1,0
2002,ME,23015,21,WNV,2,0,4,0
2002,ME,23015,22,WNV,0,0,1,0
2002,ME,23015,23,WNV,2,1,5,3
2002,ME,23015,24,WNV,0,0,1,1
2002,ME,23015,25,WNV,1,0,1,0
2002,ME,23015,26,WNV,1,0,1,1
2002,ME,23015,28,WNV,0,0,1,0
2002,ME,23015,29,WNV,0,0,3,1
2002,ME,23015,30,WNV,0,0,2,2
2002,ME,23015,31,WNV,0,0,2,2
2002,ME,23015,32,WNV,2,0,4,0
2002,ME,23015,33,WNV,0,0,2,0
2002,ME,23015,34,WNV,0,0,12,1
2002,ME,23015,35,WNV,1,0,1,0
2002,ME,23015,37,WNV,0,0,1,1
2002,ME,23015,38,WNV,2,1,6,2
2002,ME,23015,39,WNV,0,0,6,0
2002,ME,23015,40,WNV,2,0,2,0
2002,ME,23015,41,WNV,1,1,4,0
2002,ME,23015,42,WNV,0,0,3,0
2002,ME,23015,43,WNV,1,0,1,0
2002,ME,23017,20,WNV,0,0,1,0
2002,ME,23017,21,WNV,0,0,4,0
2002,ME,23017,22,WNV,0,0,2,0
2002,ME,23017,23,WNV,1,0,2,1
2002,ME,23017,24,WNV,1,0,1,1
2002,ME,23017,25,WNV,1,1,6,4
2002,ME,23017,26,WNV,0,0,1,1
2002,ME,23017,27,WNV,0,0,1,0
2002,ME,23017,29,WNV,1,0,5,4
2002,ME,23017,30,WNV,0,0,2,1
2002,ME,23017,31,WNV,0,0,1,0
2002,ME,23017,32,WNV,0,0,4,0
2002,ME,23017,33,WNV,0,0,3,1
2002,ME,23017,34,WNV,1,0,8,0
2002,ME,23017,35,WNV,2,0,3,0
2002,ME,23017,36,WNV,0,0,3,1
2002,ME,23017,37,WNV,2,0,3,2
2002,ME,23017,38,WNV,0,0,8,3
2002,ME,23017,39,WNV,0,0,3,0
2002,ME,23017,40,WNV,0,0,2,0
2002,ME,23017,41,WNV,0,0,1,0
2002,ME,23017,43,WNV,0,0,1,0
2002,ME,23019,21,WNV,1,0,6,0
2002,ME,23019,22,WNV,1,0,7,0
2002,ME,23019,23,WNV,3,0,4,1
2002,ME,23019,24,WNV,1,1,4,1
2002,ME,23019,25,WNV,2,1,0,0
2002,ME,23019,26,WNV,0,0,5,2
2002,ME,23019,27,WNV,1,1,2,0
2002,ME,23019,28,WNV,3,2,10,6
2002,ME,23019,29,WNV,4,2,12,6
2002,ME,23019,30,WNV,3,2,6,2
2002,ME,23019,31,WNV,2,0,20,10
2002,ME,23019,32,WNV,4,0,71,3
2002,ME,23019,33,WNV,6,3,37,2
2002,ME,23019,34,WNV,5,0,51,3
2002,ME,23019,35,WNV,7,2,37,3
2002,ME,23019,36,WNV,1,1,6,2
2002,ME,23019,37,WNV,7,0,37,8
2002,ME,23019,38,WNV,1,0,25,6
2002,ME,23019,39,WNV,1,1,10,0
2002,ME,23019,40,WNV,1,0,10,1
2002,ME,23019,41,WNV,5,1,10,1
2002,ME,23019,42,WNV,2,0,8,0
2002,ME,23019,43,WNV,0,0,3,0
2002,ME,23021,22,WNV,0,0,1,0
